customer_id,Total_Orders,Total_Spend,Total_Profit,First_Purchase_Date,Last_Purchase_Date,Unique_Products,Total_Quantity,AOV,Profit_Margin_%,Recency_Days,Tenure_Days,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,customer_name,gender,age,city,state,region
CUST-04366,18,28388.6,10339.87,2022-08-29,2024-11-27,18,24,1577.14,36.42,35,856,4,5,4,454,Champions,Shaurya Menon,Male,38,Patna,Bihar,East
CUST-04367,8,25683.65,2472.86,2023-09-28,2024-12-23,8,13,3210.46,9.63,9,461,5,3,4,534,Loyal Customers,Ananya Choudhury,Female,29,Delhi,Delhi,North
CUST-04368,3,14221.1,4005.81,2024-06-15,2024-06-28,3,4,4740.37,28.17,187,200,1,1,3,113,Lost Customers,Varun Choudhury,Male,43,Delhi,Delhi,North
CUST-04369,12,44380.5,12976.85,2022-01-08,2024-12-22,12,22,3698.38,29.24,10,1089,5,4,5,545,Champions,Manish Tripathi,Male,53,Visakhapatnam,Andhra Pradesh,South
CUST-04370,4,6142.2,2677.4,2022-01-12,2023-10-08,4,6,1535.55,43.59,451,1085,1,1,1,111,Lost Customers,Kunal Gupta,Male,31,Kolkata,West Bengal,East
CUST-04371,2,3365.0,1236.47,2023-05-17,2023-09-04,2,5,1682.5,36.75,485,595,1,1,1,111,Lost Customers,Pallavi Yadav,Female,47,Mumbai,Maharashtra,West
CUST-04372,6,4502.7,1335.9099999999999,2023-01-04,2024-11-29,6,9,750.45,29.67,33,728,4,2,1,421,Potential Loyalists,Aditya Reddy,Male,64,Mumbai,Maharashtra,West
CUST-04373,13,46528.1,16938.59,2022-10-14,2024-11-10,13,17,3579.08,36.41,52,810,3,4,5,345,Loyal Customers,Arjun Mehta,Male,22,Coimbatore,Tamil Nadu,South
CUST-04374,18,30101.100000000002,11230.92,2022-10-12,2024-10-31,18,21,1672.28,37.31,62,812,3,5,4,354,Loyal Customers,Navya Mukherjee,Female,40,Visakhapatnam,Andhra Pradesh,South
CUST-04375,4,7670.3,1884.44,2023-09-01,2023-11-08,4,4,1917.58,24.57,420,488,1,1,2,112,Lost Customers,Deepa Menon,Female,33,Delhi,Delhi,North
CUST-04376,4,6409.0,2017.33,2022-11-10,2024-06-07,4,7,1602.25,31.48,208,783,1,1,1,111,Lost Customers,Diya Joshi,Female,18,Bhubaneswar,Odisha,East
CUST-04377,5,38160.65,6854.38,2022-10-22,2024-08-22,5,8,7632.13,17.96,132,802,2,2,4,224,Lost Customers,Anjali Saxena,Female,49,Mumbai,Maharashtra,West
CUST-04378,12,27994.9,9489.51,2024-06-22,2024-09-24,12,22,2332.91,33.9,99,193,2,4,4,244,At Risk,Vihaan Chatterjee,Male,28,Indore,Madhya Pradesh,Central
CUST-04379,10,15275.95,3605.95,2023-08-24,2024-09-04,10,14,1527.6,23.61,119,496,2,4,3,243,At Risk,Vikram Chatterjee,Male,32,Kochi,Kerala,South
CUST-04380,24,36216.4,14903.550000000001,2022-06-05,2024-11-19,23,33,1509.02,41.15,43,941,4,5,4,454,Champions,Kavya Das,Female,45,Coimbatore,Tamil Nadu,South
CUST-04381,5,9583.15,4506.46,2023-07-30,2024-09-26,5,6,1916.63,47.02,97,521,2,2,2,222,Lost Customers,Rajesh Bhatia,Male,31,Kochi,Kerala,South
CUST-04382,6,13140.95,5355.76,2023-03-07,2024-10-28,6,9,2190.16,40.76,65,666,3,2,2,322,Regular Customers,Vivaan Bhatia,Male,24,Kochi,Kerala,South
CUST-04383,14,32093.45,14493.15,2022-05-18,2024-10-28,14,18,2292.39,45.16,65,959,3,4,4,344,Loyal Customers,Sneha Saxena,Female,33,Chennai,Tamil Nadu,South
CUST-04384,13,12336.85,3719.5499999999997,2023-07-04,2024-12-12,13,16,948.99,30.15,20,547,5,4,2,542,Regular Customers,Siddharth Rao,Male,18,Hyderabad,Telangana,South
CUST-04385,20,38408.4,12991.13,2022-01-18,2024-12-11,18,25,1920.42,33.82,21,1079,5,5,4,554,Champions,Sai Menon,Male,26,Kolkata,West Bengal,East
CUST-04386,24,69909.2,21014.89,2022-12-10,2024-12-19,24,35,2912.88,30.06,13,753,5,5,5,555,Champions,Swati Banerjee,Female,27,Pune,Maharashtra,West
CUST-04387,3,12257.2,3262.27,2023-02-17,2023-05-13,3,3,4085.73,26.62,599,684,1,1,2,112,Lost Customers,Aadhya Tripathi,Female,48,Jaipur,Rajasthan,North
CUST-04388,16,21768.25,8266.91,2022-09-21,2024-09-19,16,27,1360.52,37.98,104,833,2,5,3,253,At Risk,Arjun Mukherjee,Male,44,Lucknow,Uttar Pradesh,North
CUST-04389,21,30324.75,11554.28,2022-01-11,2024-12-22,21,29,1444.04,38.1,10,1086,5,5,4,554,Champions,Varun Bhatia,Male,37,Bengaluru,Karnataka,South
CUST-04390,25,104517.2,25619.739999999998,2022-02-24,2024-10-25,25,32,4180.69,24.51,68,1042,3,5,5,355,Loyal Customers,Anita Kaur,Female,38,Mumbai,Maharashtra,West
CUST-04391,3,63473.399999999994,2226.92,2022-12-08,2024-12-31,3,4,21157.8,3.51,1,755,5,1,5,515,New Customers,Shaurya Joshi,Male,40,Mumbai,Maharashtra,West
CUST-04392,14,20339.45,8215.81,2022-01-16,2024-10-08,14,21,1452.82,40.39,85,1081,2,4,3,243,At Risk,Kunal Iyer,Male,39,Lucknow,Uttar Pradesh,North
CUST-04393,5,17120.55,4915.379999999999,2022-04-03,2024-08-28,5,5,3424.11,28.71,126,1004,2,2,3,223,Lost Customers,Suresh Pillai,Male,25,Delhi,Delhi,North
CUST-04394,8,24920.85,9325.68,2023-11-30,2024-12-01,8,10,3115.11,37.42,31,398,4,3,4,434,Loyal Customers,Krishna Mehta,Male,35,Jaipur,Rajasthan,North
CUST-04395,1,398.05,210.1,2023-03-04,2023-03-04,1,1,398.05,52.78,669,669,1,1,1,111,Lost Customers,Amit Tripathi,Male,27,Bengaluru,Karnataka,South
CUST-04396,11,30357.6,7816.16,2022-03-17,2024-11-03,11,15,2759.78,25.75,59,1021,3,4,4,344,Loyal Customers,Pranav Saxena,Male,26,Hyderabad,Telangana,South
CUST-04397,6,6921.6,3501.5,2023-01-29,2024-11-11,6,11,1153.6,50.59,51,703,3,2,1,321,Regular Customers,Shreya Joshi,Female,49,Lucknow,Uttar Pradesh,North
CUST-04398,7,16756.35,7652.49,2022-06-18,2024-10-29,7,11,2393.76,45.67,64,928,3,3,3,333,Loyal Customers,Kabir Reddy,Male,29,Mumbai,Maharashtra,West
CUST-04399,11,33151.399999999994,5243.82,2023-07-31,2024-11-05,11,16,3013.76,15.82,57,520,3,4,4,344,Loyal Customers,Sunita Kaur,Female,33,Pune,Maharashtra,West
CUST-04400,7,3770.85,1815.98,2022-05-12,2024-03-14,7,7,538.69,48.16,293,965,1,3,1,131,Regular Customers,Shaurya Chatterjee,Other,30,Bhubaneswar,Odisha,East
CUST-04401,15,26616.9,8469.12,2022-01-17,2024-10-23,15,20,1774.46,31.82,70,1080,3,4,4,344,Loyal Customers,Varun Mukherjee,Male,18,Delhi,Delhi,North
CUST-04402,7,10175.55,2794.41,2023-02-19,2024-03-23,7,8,1453.65,27.46,284,682,1,3,2,132,Regular Customers,Aarav Joshi,Male,22,Delhi,Delhi,North
CUST-04403,15,31985.3,10809.619999999999,2023-03-12,2024-12-23,15,21,2132.35,33.8,9,661,5,4,4,544,Champions,Rahul Nair,Male,24,Nagpur,Maharashtra,West
CUST-04404,6,6682.65,2196.23,2023-03-08,2024-06-01,6,10,1113.77,32.86,214,665,1,2,1,121,Lost Customers,Swati Shah,Female,21,Visakhapatnam,Andhra Pradesh,South
CUST-04405,5,4215.2,2024.36,2023-05-21,2024-07-31,5,6,843.04,48.03,154,591,2,2,1,221,Lost Customers,Kunal Iyengar,Male,18,Delhi,Delhi,North
CUST-04406,16,25607.35,10140.97,2022-12-18,2024-10-30,15,20,1600.46,39.6,63,745,3,5,4,354,Loyal Customers,Shaurya Bhatia,Male,27,Surat,Gujarat,West
CUST-04407,1,1110.55,401.01,2024-04-28,2024-04-28,1,1,1110.55,36.11,248,248,1,1,1,111,Lost Customers,Vikram Mehta,Other,18,Hyderabad,Telangana,South
CUST-04408,26,41587.1,15831.87,2023-07-15,2024-11-21,26,46,1599.5,38.07,41,536,4,5,5,455,Champions,Aditya Agarwal,Male,29,Chennai,Tamil Nadu,South
CUST-04409,24,36247.8,8192.12,2022-10-30,2024-12-02,24,31,1510.32,22.6,30,794,4,5,4,454,Champions,Aditya Mishra,Male,25,Chennai,Tamil Nadu,South
CUST-04410,7,3644.65,992.02,2022-08-10,2024-03-12,7,8,520.66,27.22,295,875,1,3,1,131,Regular Customers,Pranav Malhotra,Other,30,Hyderabad,Telangana,South
CUST-04411,12,19248.0,8568.89,2022-01-10,2024-11-05,11,16,1604.0,44.52,57,1087,3,4,3,343,Loyal Customers,Anita Choudhury,Female,39,Patna,Bihar,East
CUST-04412,2,5234.65,2843.94,2022-05-14,2023-02-15,2,5,2617.32,54.33,686,963,1,1,1,111,Lost Customers,Sai Rao,Male,45,Chennai,Tamil Nadu,South
CUST-04413,28,68816.40000000001,17910.22,2022-01-10,2024-11-03,28,41,2457.73,26.03,59,1087,3,5,5,355,Loyal Customers,Kunal Patel,Other,37,Lucknow,Uttar Pradesh,North
CUST-04414,16,37424.15,11949.98,2022-03-11,2024-11-26,16,22,2339.01,31.93,36,1027,4,5,4,454,Champions,Saanvi Dutta,Female,36,Kolkata,West Bengal,East
CUST-04415,4,10678.650000000001,2533.52,2024-06-23,2024-11-25,4,5,2669.66,23.73,37,192,4,1,2,412,New Customers,Meera Yadav,Female,36,Jaipur,Rajasthan,North
CUST-04416,10,23141.55,8011.84,2023-08-08,2024-10-06,10,13,2314.15,34.62,87,512,2,4,4,244,At Risk,Suresh Singh,Male,36,Mumbai,Maharashtra,West
CUST-04417,10,15177.7,6929.280000000001,2022-01-28,2024-12-16,10,14,1517.77,45.65,16,1069,5,4,3,543,Loyal Customers,Meera Mishra,Female,18,Delhi,Delhi,North
CUST-04419,6,32451.05,4845.95,2022-03-02,2024-06-19,6,7,5408.51,14.93,196,1036,1,2,4,124,Lost Customers,Tanvi Agarwal,Female,18,Bengaluru,Karnataka,South
CUST-04420,4,19562.6,6139.620000000001,2022-10-03,2024-04-13,4,10,4890.65,31.38,263,821,1,1,3,113,Lost Customers,Deepak Gupta,Male,48,Kochi,Kerala,South
CUST-04421,5,4218.65,531.78,2022-06-02,2024-10-30,5,9,843.73,12.61,63,944,3,2,1,321,Regular Customers,Rajesh Patel,Male,33,Kolkata,West Bengal,East
CUST-04422,19,96034.85,21034.760000000002,2022-10-28,2024-12-19,19,22,5054.47,21.9,13,796,5,5,5,555,Champions,Aadhya Nair,Female,58,Mumbai,Maharashtra,West
CUST-04423,13,17867.55,5506.51,2022-07-13,2024-12-17,11,21,1374.43,30.82,15,903,5,4,3,543,Loyal Customers,Gauri Iyer,Female,25,Bhopal,Madhya Pradesh,Central
CUST-04424,7,7431.65,2807.2000000000003,2022-05-04,2024-08-25,7,8,1061.66,37.77,129,973,2,3,1,231,Regular Customers,Sneha Mukherjee,Female,31,Mumbai,Maharashtra,West
CUST-04425,20,33664.05,11824.05,2024-05-01,2024-10-22,18,27,1683.2,35.12,71,245,3,5,4,354,Loyal Customers,Anand Kaur,Male,46,Chennai,Tamil Nadu,South
CUST-04426,7,54596.75,11181.85,2022-11-19,2024-10-20,7,13,7799.54,20.48,73,774,3,3,5,335,Loyal Customers,Aanya Menon,Female,37,Bhopal,Madhya Pradesh,Central
CUST-04427,8,15072.4,5369.7,2022-05-21,2024-11-27,8,12,1884.05,35.63,35,956,4,3,3,433,Loyal Customers,Aadhya Saxena,Female,39,Ahmedabad,Gujarat,West
CUST-04428,27,41064.95,15319.77,2024-03-26,2024-12-21,26,37,1520.92,37.31,11,281,5,5,5,555,Champions,Nandini Chatterjee,Female,18,Ahmedabad,Gujarat,West
CUST-04429,10,9442.8,3040.42,2022-01-18,2024-10-13,10,16,944.28,32.2,80,1079,2,4,2,242,Regular Customers,Shreya Malhotra,Female,54,Mumbai,Maharashtra,West
CUST-04430,4,13370.55,5317.37,2022-04-15,2024-07-22,4,6,3342.64,39.77,163,992,2,1,2,212,Lost Customers,Gaurav Reddy,Male,37,Indore,Madhya Pradesh,Central
CUST-04431,3,5466.65,380.98,2024-05-04,2024-11-18,3,8,1822.22,6.97,44,242,4,1,1,411,New Customers,Divya Pandey,Female,33,Mumbai,Maharashtra,West
CUST-04432,8,14428.5,3932.4700000000003,2022-09-07,2024-06-29,8,8,1803.56,27.25,186,847,1,3,3,133,At Risk,Kabir Iyengar,Other,26,Coimbatore,Tamil Nadu,South
CUST-04433,11,13482.65,5126.63,2022-12-08,2024-06-21,11,13,1225.7,38.02,194,755,1,4,2,142,Regular Customers,Krishna Pandey,Male,47,Chennai,Tamil Nadu,South
CUST-04434,10,16228.849999999999,6407.3099999999995,2022-07-23,2024-06-15,10,16,1622.88,39.48,200,893,1,4,3,143,At Risk,Pooja Sharma,Female,23,Hyderabad,Telangana,South
CUST-04435,6,17440.85,5648.24,2022-02-26,2024-12-18,6,11,2906.81,32.39,14,1040,5,2,3,523,Potential Loyalists,Sai Gupta,Male,20,Kochi,Kerala,South
CUST-04436,14,33123.55,15868.93,2022-01-09,2024-05-29,14,18,2365.97,47.91,217,1088,1,4,4,144,At Risk,Atharv Tripathi,Male,30,Hyderabad,Telangana,South
CUST-04437,15,34257.1,10926.210000000001,2023-05-07,2024-11-23,14,20,2283.81,31.89,39,605,4,4,4,444,Champions,Deepa Pillai,Female,67,Nagpur,Maharashtra,West
CUST-04438,1,219.0,88.04,2023-07-17,2023-07-17,1,1,219.0,40.2,534,534,1,1,1,111,Lost Customers,Nandini Das,Female,30,Delhi,Delhi,North
CUST-04439,3,1279.3000000000002,164.46,2023-03-27,2023-12-03,3,4,426.43,12.86,395,646,1,1,1,111,Lost Customers,Anand Kaur,Male,32,Hyderabad,Telangana,South
CUST-04440,8,82818.40000000001,931.9499999999998,2023-01-17,2024-02-28,8,16,10352.3,1.13,308,715,1,3,5,135,At Risk,Nikhil Agarwal,Male,36,Mumbai,Maharashtra,West
CUST-04441,12,17483.4,7682.46,2023-01-10,2024-12-20,12,19,1456.95,43.94,12,722,5,4,3,543,Loyal Customers,Neha Kaur,Female,24,Mumbai,Maharashtra,West
CUST-04442,8,19958.55,7466.570000000001,2022-10-22,2024-12-21,8,14,2494.82,37.41,11,802,5,3,3,533,Loyal Customers,Anand Pandey,Other,41,Hyderabad,Telangana,South
CUST-04443,5,35397.1,6435.679999999999,2023-09-13,2024-01-08,5,7,7079.42,18.18,359,476,1,2,4,124,Lost Customers,Anand Mishra,Male,34,Delhi,Delhi,North
CUST-04444,6,9560.4,3733.5,2023-10-14,2024-12-07,6,6,1593.4,39.05,25,445,5,2,2,522,Potential Loyalists,Khushi Choudhury,Female,42,Guwahati,Assam,East
CUST-04445,9,24621.35,7985.99,2022-06-06,2024-07-17,9,11,2735.71,32.44,168,940,1,3,4,134,At Risk,Anand Mehta,Male,29,Kolkata,West Bengal,East
CUST-04446,3,3622.5,1427.43,2024-10-16,2024-11-28,3,4,1207.5,39.4,34,77,4,1,1,411,New Customers,Aanya Das,Female,44,Visakhapatnam,Andhra Pradesh,South
CUST-04447,17,23422.350000000002,7467.16,2022-11-09,2024-11-23,17,23,1377.79,31.88,39,784,4,5,4,454,Champions,Pranav Menon,Male,29,Chennai,Tamil Nadu,South
CUST-04448,26,31526.35,10164.63,2023-08-09,2024-11-29,24,36,1212.55,32.24,33,511,4,5,4,454,Champions,Gaurav Nair,Male,33,Hyderabad,Telangana,South
CUST-04449,3,26376.15,7751.2300000000005,2022-03-13,2024-10-19,3,8,8792.05,29.39,74,1025,3,1,4,314,Regular Customers,Rohan Menon,Male,28,Hyderabad,Telangana,South
CUST-04450,24,37525.0,14829.7,2023-05-10,2024-12-31,23,36,1563.54,39.52,1,602,5,5,4,554,Champions,Sunita Nair,Female,38,Chandigarh,Punjab,North
CUST-04451,4,5655.2,2337.6499999999996,2022-10-28,2024-12-14,4,6,1413.8,41.34,18,796,5,1,1,511,New Customers,Gaurav Bhatia,Male,35,Hyderabad,Telangana,South
CUST-04452,3,7810.35,2792.1,2022-02-02,2023-07-07,3,4,2603.45,35.75,544,1064,1,1,2,112,Lost Customers,Rekha Singh,Female,28,Chennai,Tamil Nadu,South
CUST-04453,3,4837.0,1824.44,2022-05-19,2024-05-03,3,3,1612.33,37.72,243,958,1,1,1,111,Lost Customers,Aarav Pillai,Male,50,Coimbatore,Tamil Nadu,South
CUST-04454,6,8322.8,2524.14,2023-02-24,2024-12-01,6,11,1387.13,30.33,31,677,4,2,2,422,Potential Loyalists,Sai Mehta,Male,29,Kolkata,West Bengal,East
CUST-04455,3,4596.0,980.4,2022-08-21,2023-07-22,3,4,1532.0,21.33,529,864,1,1,1,111,Lost Customers,Rahul Bhatia,Male,44,Hyderabad,Telangana,South
CUST-04456,5,2868.4,801.32,2023-03-31,2024-10-19,5,5,573.68,27.94,74,642,3,2,1,321,Regular Customers,Saanvi Iyer,Female,32,Ahmedabad,Gujarat,West
CUST-04457,7,13461.8,6931.59,2024-02-26,2024-11-25,7,7,1923.11,51.49,37,310,4,3,2,432,Potential Loyalists,Deepa Yadav,Female,28,Bengaluru,Karnataka,South
CUST-04458,7,25161.25,10826.93,2024-06-02,2024-06-25,7,16,3594.46,43.03,190,213,1,3,4,134,At Risk,Reyansh Iyer,Male,35,Delhi,Delhi,North
CUST-04459,7,65064.25,16315.130000000001,2022-05-21,2024-07-27,7,7,9294.89,25.08,158,956,2,3,5,235,At Risk,Kabir Pillai,Male,39,Chennai,Tamil Nadu,South
CUST-04460,24,41362.2,16073.539999999999,2022-12-28,2024-11-18,23,34,1723.42,38.86,44,735,4,5,5,455,Champions,Swati Verma,Female,32,Surat,Gujarat,West
CUST-04461,17,21911.3,9405.4,2023-09-05,2024-11-30,16,22,1288.9,42.92,32,484,4,5,3,453,Loyal Customers,Aadhya Reddy,Female,32,Hyderabad,Telangana,South
CUST-04462,23,44070.6,17681.9,2023-12-03,2024-12-25,21,36,1916.11,40.12,7,395,5,5,5,555,Champions,Arjun Patel,Male,18,Hyderabad,Telangana,South
CUST-04463,6,5037.45,1958.98,2023-05-04,2024-10-26,6,9,839.58,38.89,67,608,3,2,1,321,Regular Customers,Anita Mehta,Female,47,Visakhapatnam,Andhra Pradesh,South
CUST-04464,5,16309.65,3898.62,2023-09-15,2024-08-15,5,9,3261.93,23.9,139,474,2,2,3,223,Lost Customers,Ishaan Singh,Male,18,Kolkata,West Bengal,East
CUST-04465,9,87422.4,18952.35,2024-06-21,2024-07-19,9,17,9713.6,21.68,166,194,2,3,5,235,At Risk,Khushi Kaur,Female,36,Bengaluru,Karnataka,South
CUST-04466,6,75271.4,20131.04,2022-01-02,2023-11-17,6,7,12545.23,26.74,411,1095,1,2,5,125,Lost Customers,Aarohi Mukherjee,Female,21,Hyderabad,Telangana,South
CUST-04467,7,18677.8,7766.15,2023-02-28,2024-08-04,7,19,2668.26,41.58,150,673,2,3,3,233,At Risk,Shaurya Dutta,Male,19,Bengaluru,Karnataka,South
CUST-04468,7,6527.8,2250.02,2023-02-12,2024-12-06,7,12,932.54,34.47,26,689,4,3,1,431,Potential Loyalists,Gaurav Bhatia,Male,37,Hyderabad,Telangana,South
CUST-04469,5,16265.1,3493.33,2022-05-22,2024-04-28,5,7,3253.02,21.48,248,955,1,2,3,123,Lost Customers,Sneha Gupta,Female,47,Jaipur,Rajasthan,North
CUST-04470,15,33852.55,14067.28,2022-06-15,2024-12-30,15,20,2256.84,41.55,2,931,5,4,4,544,Champions,Kabir Patel,Male,54,Delhi,Delhi,North
CUST-04471,11,30079.15,11223.27,2022-10-08,2024-10-28,10,16,2734.47,37.31,65,816,3,4,4,344,Loyal Customers,Shreya Patel,Female,28,Chennai,Tamil Nadu,South
CUST-04472,11,34129.5,10417.18,2022-08-14,2024-10-31,11,14,3102.68,30.52,62,871,3,4,4,344,Loyal Customers,Pranav Iyer,Male,40,Kolkata,West Bengal,East
CUST-04473,17,24496.8,7135.38,2022-11-13,2024-12-30,16,23,1440.99,29.13,2,780,5,5,4,554,Champions,Priyanka Mishra,Female,32,Kochi,Kerala,South
CUST-04474,10,8080.45,3287.39,2022-10-25,2024-09-20,10,15,808.04,40.68,103,799,2,4,2,242,Regular Customers,Pranav Bhatia,Male,25,Delhi,Delhi,North
CUST-04475,18,26465.6,13629.38,2022-04-16,2024-10-26,18,31,1470.31,51.5,67,991,3,5,4,354,Loyal Customers,Suresh Agarwal,Other,35,Chennai,Tamil Nadu,South
CUST-04476,5,6129.6,2362.84,2023-12-06,2024-05-18,5,6,1225.92,38.55,228,392,1,2,1,121,Lost Customers,Ramesh Patel,Male,37,Surat,Gujarat,West
CUST-04477,12,9737.85,3853.16,2022-09-23,2024-12-31,12,20,811.49,39.57,1,831,5,4,2,542,Regular Customers,Sneha Tripathi,Female,28,Hyderabad,Telangana,South
CUST-04478,21,23621.8,10367.88,2023-02-28,2024-07-10,21,32,1124.85,43.89,175,673,1,5,4,154,At Risk,Pranav Malhotra,Other,43,Kolkata,West Bengal,East
CUST-04479,3,5725.45,1855.91,2022-11-15,2023-11-30,3,5,1908.48,32.42,398,778,1,1,1,111,Lost Customers,Ramesh Reddy,Male,31,Mumbai,Maharashtra,West
CUST-04480,6,13499.0,4162.860000000001,2022-07-01,2024-08-30,6,9,2249.83,30.84,124,915,2,2,2,222,Lost Customers,Rohan Mukherjee,Male,18,Chennai,Tamil Nadu,South
CUST-04481,15,66962.7,13126.01,2022-08-18,2024-12-20,15,22,4464.18,19.6,12,867,5,4,5,545,Champions,Pari Choudhury,Female,36,Mumbai,Maharashtra,West
CUST-04482,9,19729.05,8092.0199999999995,2022-07-11,2024-08-21,9,19,2192.12,41.02,133,905,2,3,3,233,At Risk,Kavya Das,Female,19,Guwahati,Assam,East
CUST-04483,7,2547.4,804.51,2023-08-30,2023-09-21,7,8,363.91,31.58,468,490,1,3,1,131,Regular Customers,Sunita Verma,Female,24,Kochi,Kerala,South
CUST-04484,11,40211.6,-322.96999999999997,2022-11-04,2024-08-08,11,13,3655.6,-0.8,146,789,2,4,5,245,At Risk,Divya Sharma,Female,64,Visakhapatnam,Andhra Pradesh,South
CUST-04485,7,5861.1,2040.51,2024-02-29,2024-07-16,7,10,837.3,34.81,169,307,1,3,1,131,Regular Customers,Ramesh Iyer,Male,29,Bengaluru,Karnataka,South
CUST-04486,23,32746.6,10778.140000000001,2023-09-26,2024-12-25,22,40,1423.77,32.91,7,463,5,5,4,554,Champions,Kavya Reddy,Female,30,Patna,Bihar,East
CUST-04487,6,9090.25,3291.9300000000003,2024-01-07,2024-10-21,6,7,1515.04,36.21,72,360,3,2,2,322,Regular Customers,Neha Tripathi,Female,35,Lucknow,Uttar Pradesh,North
CUST-04488,16,47898.7,14441.01,2022-01-25,2024-10-19,15,26,2993.67,30.15,74,1072,3,5,5,355,Loyal Customers,Kunal Singh,Male,58,Kochi,Kerala,South
CUST-04489,7,24522.6,7807.780000000001,2022-03-07,2024-11-07,7,10,3503.23,31.84,55,1031,3,3,4,334,Loyal Customers,Neha Mukherjee,Female,36,Bhubaneswar,Odisha,East
CUST-04490,3,8220.25,3503.7599999999998,2024-06-03,2024-08-21,3,3,2740.08,42.62,133,212,2,1,2,212,Lost Customers,Vivaan Dutta,Male,53,Hyderabad,Telangana,South
CUST-04491,13,38952.3,7728.4400000000005,2022-06-01,2024-09-02,13,20,2996.33,19.84,121,945,2,4,4,244,At Risk,Pooja Joshi,Female,44,Hyderabad,Telangana,South
CUST-04492,6,6679.95,1556.25,2022-02-09,2024-11-06,6,7,1113.32,23.3,56,1057,3,2,1,321,Regular Customers,Kabir Das,Male,32,Bhubaneswar,Odisha,East
CUST-04493,3,11245.0,4933.61,2022-09-25,2024-07-08,3,5,3748.33,43.87,177,829,1,1,2,112,Lost Customers,Reyansh Bhatia,Male,18,Bengaluru,Karnataka,South
CUST-04494,7,12639.5,3228.67,2023-05-16,2024-08-06,6,9,1805.64,25.54,148,596,2,3,2,232,Regular Customers,Divya Singh,Female,35,Delhi,Delhi,North
CUST-04495,6,22723.4,8249.98,2022-01-14,2024-12-21,6,12,3787.23,36.31,11,1083,5,2,3,523,Potential Loyalists,Riya Choudhury,Female,26,Lucknow,Uttar Pradesh,North
CUST-04496,18,28933.6,12178.88,2022-02-20,2024-12-16,18,27,1607.42,42.09,16,1046,5,5,4,554,Champions,Pari Chatterjee,Female,39,Delhi,Delhi,North
CUST-04497,18,21447.35,8547.24,2022-05-04,2024-08-31,18,27,1191.52,39.85,123,973,2,5,3,253,At Risk,Nikhil Reddy,Male,51,Ahmedabad,Gujarat,West
CUST-04498,13,53632.5,22008.9,2022-04-06,2024-12-25,13,21,4125.58,41.04,7,1001,5,4,5,545,Champions,Riya Shah,Female,24,Indore,Madhya Pradesh,Central
CUST-04499,19,49321.8,16208.23,2022-03-25,2024-10-09,19,37,2595.88,32.86,84,1013,2,5,5,255,At Risk,Riya Joshi,Female,47,Hyderabad,Telangana,South
CUST-04500,4,15915.65,3276.46,2022-09-25,2024-11-06,4,5,3978.91,20.59,56,829,3,1,3,313,Regular Customers,Meera Sharma,Female,38,Ahmedabad,Gujarat,West
CUST-04501,9,14167.6,4532.01,2023-09-11,2024-12-29,9,20,1574.18,31.99,3,478,5,3,3,533,Loyal Customers,Meera Chatterjee,Female,18,Pune,Maharashtra,West
CUST-04502,19,60524.75,15763.09,2023-02-10,2024-11-30,19,30,3185.51,26.04,32,691,4,5,5,455,Champions,Shaurya Pandey,Male,35,Lucknow,Uttar Pradesh,North
CUST-04503,6,12414.7,3966.56,2022-11-29,2024-10-13,6,8,2069.12,31.95,80,764,2,2,2,222,Lost Customers,Manish Pillai,Male,38,Lucknow,Uttar Pradesh,North
CUST-04504,18,25615.7,11485.12,2022-05-20,2024-12-11,18,35,1423.09,44.84,21,957,5,5,4,554,Champions,Shaurya Mukherjee,Male,43,Visakhapatnam,Andhra Pradesh,South
CUST-04505,5,1904.65,659.67,2024-03-12,2024-04-08,5,5,380.93,34.63,268,295,1,2,1,121,Lost Customers,Meera Banerjee,Female,25,Pune,Maharashtra,West
CUST-04506,6,6087.4,2812.17,2024-03-10,2024-11-28,6,9,1014.57,46.2,34,297,4,2,1,421,Potential Loyalists,Amit Verma,Male,44,Pune,Maharashtra,West
CUST-04507,6,6420.0,2471.28,2022-05-29,2024-11-02,6,7,1070.0,38.49,60,948,3,2,1,321,Regular Customers,Varun Gupta,Male,55,Hyderabad,Telangana,South
CUST-04508,10,11854.75,4393.17,2022-05-04,2023-11-20,10,14,1185.47,37.06,408,973,1,4,2,142,Regular Customers,Amit Saxena,Male,40,Bhubaneswar,Odisha,East
CUST-04509,8,11647.9,5456.84,2022-11-30,2024-07-23,8,10,1455.99,46.85,162,763,2,3,2,232,Regular Customers,Atharv Rao,Male,27,Mumbai,Maharashtra,West
CUST-04510,6,9513.3,3697.88,2022-02-05,2024-06-24,6,6,1585.55,38.87,191,1061,1,2,2,122,Lost Customers,Shaurya Choudhury,Male,38,Indore,Madhya Pradesh,Central
CUST-04511,6,15477.3,6285.53,2023-12-15,2024-11-02,6,14,2579.55,40.61,60,383,3,2,3,323,Regular Customers,Vikram Verma,Male,33,Mumbai,Maharashtra,West
CUST-04512,5,8711.6,1934.24,2023-10-19,2024-12-11,5,7,1742.32,22.2,21,440,5,2,2,522,Potential Loyalists,Anita Nair,Female,44,Mumbai,Maharashtra,West
CUST-04513,7,25780.25,8203.79,2022-03-13,2024-09-29,7,10,3682.89,31.82,94,1025,2,3,4,234,At Risk,Aadhya Pandey,Female,27,Indore,Madhya Pradesh,Central
